Date	AAPL	AMGN	AXP	BA	CAT	CRM	CSCO	CVX	DIS	DOW	GS	HD	HON	IBM	INTC	JNJ	JPM	KO	MCD	MMM	MRK	MSFT	NKE	PG	TRV	UNH	V	VZ	WBA	WMT
2019-04-03	0.010808165277548907	-0.0013467731276824916	-0.01133209493215367	-0.012758114607183128	-0.004227813222251917	0.005178780709431969	0.003060619607801334	-0.010678129864544871	-0.001598440179584075	-0.003510020413996305	0.008047833333559871	0.018446138594994412	-0.008325169879495664	-0.00013922826340679833	0.00814411830649887	-0.0074808701098683155	-0.004356884076279884	-0.005183550866160614	-0.0028099520854281425	0.0008449490448099682	-0.001081388305779814	0.0009173215796633082	-0.005077655099235665	0.001061423441998569	-0.00663960996911873	-0.0019099923576759114	-0.0005677823257056564	0.001529964673094158	-0.01268364088622782	0.0007204950438310771
2019-04-04	0.004609766230702968	-0.002700060115611726	-0.0019051861522531137	0.025249139295210336	0.00708998191810699	-0.026088721139585803	-0.004162517017845634	0.006350255647557809	0.013246407561583816	0.042945583502148485	0.007096239391144349	0.007259999139489669	0.005041636501510093	-0.0058659058708694515	0.011691791053882947	-0.009543368431693462	0.009614033442884976	0.003016580398019569	0.004328055259176689	0.007140714931721258	-0.01407280844634921	-0.00618057481188189	0.00930678722254637	-0.00048333141797145935	-0.002779532376649867	0.007750576186052758	-0.005629893700000272	0.0025460681418910886	-0.012114682487765899	0.00880432189783808
2019-04-05	0.0027957982680467163	0.007860497950606891	0.004335228269583503	-0.015544653887231695	-0.005258347051947124	-0.006725612680388393	-0.0007242606845453106	0.00929794259527789	0.00026089298002158746	-0.019891647830861885	-0.004929031942747601	0.005956519913121025	0.0004948771164836317	-6.973091333507288e-05	-0.0026942365275570077	0.0010285754846151123	-0.004642190059327738	-0.00043030244080290516	0.0018894699278097756	-0.0021795144679656797	-0.010054097672951146	0.00417921038358595	-0.007001177591549204	0.00038599744872833537	-0.0009526610935665149	-0.00068309395461356	-0.0022176857515059313	0.0011853306690092248	0.006052251737325321	0.0058859701660382594
2019-04-08	0.018562057684525807	0.0017976230424298128	0.0007228827512556209	-0.004475772578913582	-0.001286489142268583	0.0004418678097427802	0.005239887481488031	-0.0007101703906622085	-0.00034789455635795495	0.011438778787967535	-0.0012335629732988056	0.010767702299307203	0.005320810826722079	0.0025837155235295325	0.007209864129820749	0.0006612758761372848	0.00512433186278633	0.00021480978741565148	-0.00451966599405735	0.0014427552390627652	-0.00012355633060920246	0.0010011075137542926	-0.0032991519288764885	0.00995700814008371	-0.00682090485966743	-0.0037316925893983843	0.001268613847948356	0.0018620506257143003	0.006194229033713505	0.007891647668888951
2019-04-09	-0.004101888144408543	-0.0031559672461866054	-0.0014555052298048045	-0.0033814430962186785	-0.016727573985569913	-0.00044579515183109275	0.0018138672156879484	-0.005956416725383665	0.010754179382589348	-0.009374770714757055	-0.0030359641298211104	-0.006746729875075525	-0.0020494158247037126	-0.0038626976676669833	-0.00054213030682108	-0.003166719619390382	-0.0020004682060149686	0.00472503904283113	0.003583897280907834	-0.011539090588801088	0.0028506134750078227	0.005464277702049618	0.0007121372240871597	0.0010515808704961256	-0.0022166629658991566	0.00491574025751078	0.005922691572176128	0.0005138750455895765	-0.0051244398819962145	-0.001113986720011088
2019-04-10	0.009717093741975756	-0.0013400399455752864	-0.002900651822077322	-0.009436324615246532	0.002693911956449256	0.012812689595367516	0.012801023670740801	-0.005166339297717958	-0.0035784153300827785	-0.005013485739858303	0.0058303079297991915	-0.0091343163719505	-0.005175070439129595	0.005750051195066224	0.007742909060224979	-0.002283844932729515	0.00199552582842089	-0.004279013031360403	-0.007056727067708753	-0.0014604273647717068	-0.0004947305659040577	0.0035840863286186434	0.0028315010484737434	-9.557246180462954e-05	0.00022159576415795322	-0.011115492120234284	0.0036012805304935862	0.0035894249398719436	0.0	0.011004061717478066
2019-04-11	-0.009504869660101023	-0.012723905308942561	-0.005990248991292679	0.015079652508250455	0.009259986726632917	0.003552573567218512	-0.005917740477213492	0.005172506187857089	-0.009644634773986461	-0.01464898918827787	-0.006878590010986482	0.007872888698555413	0.004484878894132207	-0.0001390830235206375	0.0007171193638754296	-0.0055315991833348	0.004907099272712398	-0.0002141097342611568	-0.002115475152226774	0.008559886909633337	-0.013559963074389907	-0.0017436719831005062	0.0011771452003541216	0.0016242125336120056	0.004043997003222187	-0.044163634508472556	-0.007887222609133455	-0.001535708012111171	-0.021291215058249106	0.010972739554257161
2019-04-12	-0.0016580094618045278	-0.00832387541167824	0.0008118339499913812	0.010299445214280941	0.0014174130679574315	-0.007994794895118602	0.006416001450526335	-0.015082739432100322	0.01666894342795961	0.04150116598012208	0.004049742037071332	0.008473380290772988	0.0034527289382253637	0.0006236953436697694	0.0037290123934899996	0.005604693988472908	0.016043821415919993	0.001498844293786104	0.010546070894263982	0.01072789370518354	-0.0072755114905847	0.002566312624104937	0.010959592115530213	0.002955033485359068	0.00538774875462285	-0.05779037023580882	0.005842596535031384	-0.00017019867928341718	-0.0061549763976864805	0.005529215956164771
2019-04-15	0.0032678639496757454	-0.0033416875335853975	-0.003522237960916147	-0.0032972289655000156	-0.010073852063665968	-0.005668230769776436	0.002832860309964995	0.00099935675009788	0.007525903081380858	-0.013579940979898139	-0.02079178360981669	0.0034228038938750186	-0.0046189458562945285	-0.003468617020445251	-0.003193196053472209	0.0038162695979484366	-0.00887441960046237	0.0025564336572735666	0.00041708894244631465	-0.004668668248943684	-0.009883548456701757	0.0009091335628006185	-0.0006907386663326638	0.007118818693452061	-0.007429053151525109	0.019431682156963268	0.0038092942819683267	-0.0034007984613762953	0.012429470381221568	0.011093200047224503
2019-04-16	-0.001053430963615462	-0.022192755260613595	0.007086193156019253	0.01374272549753599	0.01040386778864937	-0.008471113078348705	0.005811442470719839	0.006125829325538892	-0.014141310731182426	-0.0035833002442222494	0.011059751391274136	-0.003807476907490518	0.0017207402057817537	0.005111578327098186	0.0008820541725909639	-0.0021712611784661835	0.010859807617476668	-0.0021276279115713635	-0.004164519595686295	0.0014302411516819997	-0.021303109670069657	-0.0071779753002807825	0.009153416744548334	0.00414308322251995	0.006963552372516905	-0.07433094646999369	-0.005042483285617008	0.0	0.004935581870765468	0.00038869804771428205
2019-04-17	0.017831508364896213	-0.031716183904901565	-0.004909149173690301	-0.017279432925475367	-0.0018197982332816018	-0.023602397965863182	-0.015332028576697377	-0.015919834353146943	0.014834363324104793	-0.010744557457903103	0.028987474271763694	0.005875404581234952	-0.002575097516634014	0.012586992280806387	0.0020513297207268607	-0.003459182752831578	0.023009918746172368	0.001693438523767318	-0.0020333126007893295	4.5923251037777745e-05	-0.0487129102983954	0.00436195738134102	0.008829652195590123	-0.00396001063048953	-0.017582095926813777	-0.03154834462271107	-0.0026764989308853747	-0.010673242050897104	0.0025422092940544407	0.0015522282828229512
2019-04-18	0.0036365733768713698	-0.03199521157167872	0.012570970967742288	0.0067319472359638815	0.003913882207758202	0.007012229825743367	-0.004069713428406801	-0.005491286286109992	0.00514718169646507	-0.010161116395899963	-0.005714265794777428	-0.0017489345859714376	0.0091508944333071	0.009522891075994822	-0.0037542263304535667	-0.01321940558533551	-0.009386442921997643	0.0031641774951435644	0.016241172784755818	0.004120360881433921	-0.003954469178383818	0.009610762037497946	0.004944883241547973	0.00028298589083631127	0.0012964038154547562	0.02100831719684942	-0.004796103886344346	0.009173627250051322	-0.010742026648752226	0.0006786533249328737
2019-04-22	0.00834645922351201	-0.004187215301890906	-0.0024007182001159547	-0.0013850493722115248	-0.003995323449935489	0.021069476441437366	0.0032000081560318856	0.009230350231766781	-0.001669332142044402	0.0071075943006677755	-0.0025382665786615136	0.003277158989365872	-5.9404479632141765e-05	-0.00380864098455736	0.011456022732482323	0.00618615641186588	0.006801215476225441	0.0	-0.00041246562469852467	0.005690132114773654	0.004092259358681248	0.009254058792206653	-0.011268662511643135	-0.0011312824580957408	-0.012873403988965242	0.013788432439933088	0.007509403139620836	0.00394815628388797	-0.009016560941178432	-0.003997041925599204
2019-04-23	0.014809346121639652	0.015811891465578067	0.015741382260157928	-0.004055770371422449	0.00021123669709087936	0.009159235752771633	0.004596866722549342	0.0023794332139823182	-0.00022492055800075054	0.006090656141228732	-0.0005387037546274575	0.004426202691617661	0.02093823233911898	0.009227800015535161	-0.0018696463687642082	0.01788592176531566	0.006527304384613617	0.0024921909645911205	0.0048771663665187	0.006811324415416537	0.012137726483653527	0.010739896149836399	-0.0015999933658825784	-0.008205852391285465	0.007345180669170384	0.010156362270811686	0.004091021974392085	-0.008190294178788792	-0.020274108846440073	0.005252939311656257
2019-04-24	-0.0009649568739727968	-0.010266780982435574	0.0022828573284869383	-0.006451268604411676	-0.014559896126522939	-0.014435338434486022	0.004228365663899243	-0.02562423493458859	0.014839431499669067	-0.02661657292096791	-0.012192284424951443	0.0027126423917985996	-0.0027984102080992747	-0.004633758021049375	0.0034118211205317324	-0.003227522708608595	0.0025572158805060047	-0.0010415423904722191	0.010478211303999228	0.000365238456946916	0.0	-0.006220105938053044	0.008179089452913194	0.003574736841485021	0.0035989387896134062	0.001129397063174385	-0.0016086781245289814	-0.004544638428952214	0.005250388854690685	0.003774131282093168
2019-04-25	-0.007522313743378531	0.01901832643271864	0.005624989040814042	0.017896862937371725	-0.006735497623144357	0.006705837981911548	-0.002305121197364468	-0.0012714688974517097	0.013793357649206117	-0.007741446347278479	0.008476724838963593	0.002375727764943708	-0.0016416442670483186	-0.007688787565280694	-0.011905905931172972	0.008124498307519875	0.005295206679072442	0.0020924567627390468	0.007301828442996933	-0.035134671215116264	0.02332468090827585	-0.007021391386894937	-0.009547742132675532	0.0017443584961059422	0.006920990211489721	0.009840689644897564	0.003110035390469349	-0.01721887286092952	-0.01245063894644304	0.0027084441661897486
2019-04-26	-0.0029325086958697576	0.004252176804031123	0.008625546954316105	-0.008108026867090369	0.017925667793026682	0.021561274338711633	-0.0025022245001886574	-0.011040477764287196	0.008757512305700533	-0.0009045543340533391	0.006669850628460351	-0.011087096119915535	0.012207717480222077	0.0007174812206569566	-0.005895260345374897	0.003639312533989678	0.00455306168420034	0.005610334571718258	-0.005304531639912678	0.005965477653087175	-0.00013041700071903832	0.0014638659271653	0.004084887350061171	0.018207487249408027	0.007084400975323012	0.0207195058238937	0.01030268056884596	0.009233028002196383	0.002462770095653839	0.01069424840997442
2019-04-29	0.0010269026925625684	-0.001544309959265521	-0.004102533339863857	0.001478463650349035	-0.003446762856373904	-0.008130897168110952	0.008229078679231413	0.006049514247133391	-0.02053430588474182	0.008141171442727354	0.01666623140356979	-0.005672414612992747	0.0037741903476315943	-0.0007188622940212386	-0.02052739721434479	-0.003640460576339248	0.0131763718435771	0.005176531064046777	-0.0043533383370025465	-0.0068635038559543985	0.0024776640629359296	-0.001001191017817539	0.0009068446546166038	-0.007511334780940358	0.0068095502952834515	0.00021060567718941746	0.005742850466075669	0.0015846495519038668	0.01202124181688129	-0.003145890354840443
2019-04-30	-0.01183973117627779	-0.012799717513001484	0.00153662571000709	-0.004780837042906585	-0.004080083801541253	0.0009681349940732074	-0.0008932423411212292	-0.008625040470078229	-0.015574902289256683	0.01724642691867218	-0.004941173018708894	0.010610803546513557	0.0035772619331140973	0.008304087217531604	0.0007840242496563701	0.007178640650700035	-0.0032690776526663103	0.010861928558867312	-0.006457813350942588	-0.0070984135944349176	0.014718380326101331	0.006067439479385632	-0.005223712506299103	0.015331072648259786	0.013446509460736611	-0.021267890280236054	-0.003339325352690596	0.0035031906155815365	-0.0018649478757221192	0.010459014569565129
2019-05-01	0.003044718697083233	0.004210084771775654	-0.003838160554157255	-0.004580816443878033	-0.01029791951824992	-0.023526199304470904	-0.007528233476303285	-0.016750574620343787	-0.008106084246829875	-0.012217923071701135	-0.008123987040382129	-0.021891391112465585	-0.016362373111944238	7.119885417138379e-05	-0.006675857569549769	0.007069665511386638	-0.004850993112539434	-0.007381633004490079	-0.008717094361608725	-0.018213295308470195	0.0003811640014403398	-0.020510773334968375	-0.021080107651023843	-0.011559738445812788	-0.0037669614957976643	-0.004817051014624355	-0.01675183152196402	-0.012483662506873026	0.0020512941524166817	-0.01381490693794755
2019-05-02	-0.0032936494009780035	0.0024960442074906425	0.0021344725286326196	0.0007985832923883372	-0.02448151842843359	0.0008654759924483604	-0.009780931524732065	-0.00770355210148739	-0.009201649026436613	-0.05248802833841514	0.002735641488624145	0.008543388206358154	0.0056760221228256465	-0.006497926387763635	-0.004933409192231184	-0.004449351436965385	0.002081755381509651	-0.0028889700714951907	0.002160485231570486	0.0013540963477292301	0.011509591985319405	-0.013926848924916815	-0.010963516216425474	0.0034162172124806234	-0.004893382505687188	0.006690445081069566	-0.006064067729597942	0.0031634525564225953	-0.00037175571688794206	-0.0027643296975749195
2019-05-03	0.004069665902661006	0.0021454665709844997	0.01213868735283439	0.001009926186533012	0.021368663353053846	0.004663695929056344	0.005475451578813407	-0.0035751297866602363	-0.006603617984125588	0.0018779061691719398	0.0073030565201785925	-0.007154255724113843	0.011358440861076726	0.0039292033174895945	0.013031365134337763	0.005082970716022181	0.0010339717030269082	0.002466148947361907	0.011098255395476575	-0.0031803187727205127	0.005766534379445982	0.012019135705953875	-0.002331056759685287	0.0008488138144814839	0.0034241009078923228	-0.0038296886347381604	-0.0016033164226410398	0.0015735670712062738	-0.001847376696609174	-0.0023483167540973636
2019-05-06	0.0203025727479828	0.008906551866942952	0.01758282165361762	0.010061212057307591	0.014583714143581058	0.024166627897701288	0.013462619873189034	0.0076304017531824	0.018390342433753537	0.02480948287910401	0.017741049636955095	0.004468212200705269	0.012358041737612888	0.014927775400358875	0.019119557664742	0.013034089474010312	0.007938245951998645	0.0028925512985040493	0.01198706997295963	0.005478265244484972	0.012024774250454949	0.013829045352255034	-0.002390307730891507	0.005313082237440831	0.009949621265967839	0.05262913241329507	0.02539992391864433	0.0014066824049281542	0.003716038266846375	0.016830268748802807
2019-05-07	-0.014777409544759848	-0.007277785152567549	-0.001268029447250725	-0.025154667066255534	-0.011381078751630662	-0.027843347189486594	-0.007641446970694493	0.008235336203260765	-0.014212104248278274	0.0017011657333817329	-0.0034977568628092866	-0.01011449011977518	-0.0049333295380682264	-0.010910858392047558	-0.002374336972970622	-0.006054408448465574	-0.007217067961126924	-0.004780213681725325	0.0004039725926939407	-0.01490622727235091	-0.012628522564959459	-0.007460963710243613	-0.005798466773293353	-0.0031469232834089172	-0.007872361480065876	-0.004777476929142037	-0.004608242218621538	-0.001058905124629367	-0.010522483043523854	-0.004923692713818419
2019-05-08	0.004940721661968844	-0.007811445057017924	-0.002889717867800908	0.005519054639772043	-0.008076485154016298	-0.0015925091687939204	0.005626478711817008	-0.007377001584950893	0.011099264473549093	-0.016066923033728888	-0.002236844270463893	0.0034901881623108765	0.0035870821989236286	0.0016680105675020162	-0.019308706491962865	-0.002928704378515894	-0.00044393884343842344	-0.004171033528102662	0.0016171836596103643	-0.005138230754369451	-0.0019167798745282267	0.0005578776279164193	0.004116184312554705	0.000761704616324353	0.00021198303740661777	0.004820270933126361	0.006177227630230351	-0.0049539870784284625	0.010333567445868405	0.0004986592075100044
2019-05-09	0.0015955693857440873	0.009473725333631878	0.009511237400405907	-0.0017774408883139846	0.007497516066763122	0.010676739623938015	0.0018914035549952672	0.0005777697599995498	-0.010721586344044408	0.012739063660698512	0.010570026012987758	0.006548293653461067	0.006890272935002686	0.0033304682946296424	-0.027085925575862473	-0.0015845669298366599	0.012340291427510756	-0.008403362643765351	0.0030897865507944757	-0.011458541969650507	0.00833278020837199	0.00968820644836042	0.009322717331857772	-0.004116614049992028	0.007004701931784426	0.005773643094880722	0.005962279273028899	0.006394348878547656	0.005992521409872824	0.0027162058425547
2019-05-10	-0.0012164497127633077	-0.003543325641802117	0.013598700771020543	0.00792604222057982	0.006186276831358731	0.023149497792387477	0.014155185701588765	0.006744553517146184	0.007713940714249989	0.002452620230927949	0.005309827265783313	0.007065683935215525	0.010955382890930917	0.0032567640663718218	-0.005181312656859713	0.004468872836715887	0.006777892076329561	0.016318328459261677	0.014759154260011769	0.004787949902566035	0.0014078653460071271	0.01761665606171405	0.014034875597227835	0.019334844196237256	0.019641505097824183	0.002580304079946771	0.011578225290207389	0.007407408884012363	-0.0011225702689739866	0.02132278398986345
2019-05-13	-0.010658084721078055	-0.00973763384456191	-0.004476562604397342	-0.020942909503674712	-0.017483923391253826	-0.011491049401598764	-0.010278430225090672	-0.012131373732245621	-0.0012174987376592642	-0.02576909076367651	-0.014916114931760151	-0.003461500642263383	-0.009901592308419022	-0.014053902235285982	-0.012654259402173835	-0.0047264886976535895	-0.00573959473268239	0.002917871828124421	0.00518853030333196	0.0007471330433716112	0.004545752669310689	-0.006142443454211095	0.01072001070905037	0.009183508051393277	0.007208112307105327	0.013025419885357709	0.0008902416189292748	0.0005287526160758667	-0.015610439095177975	-0.005590486446257225
2019-05-14	0.011997904106256984	0.0007750150114996487	0.008841628095318904	0.009195644606513712	0.007638744203650253	0.019290353995720842	0.011017791711454892	0.008006325880033903	-0.0023995761570442435	0.022156723668778584	0.0065939016334982045	0.005862024174223512	0.0073414099148631255	0.011239906878629	-0.00022140866497505037	-0.0016065581592027416	0.007004136820079154	0.003291503726276547	-0.004132690751285669	0.0024000778820222417	-0.0025800075082926827	0.0069187773120100585	0.010693996849030087	-0.001608536779360455	0.018284318931181844	-0.017649888169821326	0.013257713744451963	-0.0037066336498292707	0.006678820442075909	0.0014967974221007374
2019-05-15	0.024657225565169454	0.0156633250421926	0.012658425369679191	0.01704064004015158	0.010979134437576622	0.00802898780147642	0.013052014942875778	0.007725874342147617	0.01594158415201305	0.018489066049282965	0.009001669503931465	0.004966405732800918	0.014150927904259796	0.013558816444334086	0.015463104335260458	7.311468331110258e-05	0.006298249467369384	0.010424256769801122	0.0071081569826646285	0.0005744289518662118	0.008807235514367698	0.014064436048641374	0.010049180940254763	0.010268060168735577	0.010014533965242238	0.004585224246602011	0.021546181092724284	0.005294806802806541	0.00971717906662381	-0.0031987202813459708
2019-05-16	0.0008947507978063269	0.0030649810898381027	0.01742394786127839	0.014720125769915644	-0.014272451443201741	0.01091243714174708	0.03012931777964086	-0.0015715691335198522	0.0015510673302341243	-0.005834238285174538	0.012684276891045931	-0.00046769566378485115	0.005460120375316234	0.008425210335195216	0.0013186278524679102	0.005950723699841271	0.006218150176224594	0.006272177691567977	0.0031551541045452425	-0.01490496601748975	0.017336272908107866	0.01705292214373657	-0.0027253213821453416	0.01275328205793594	0.0070802157657304625	0.003808051950650384	0.008650140457625476	0.006644561333433696	-0.00947874395454377	-0.014892058080506747
2019-05-17	0.011012839017015	0.0037738082093831176	0.003955079202222066	0.009964383720277815	-0.013110126440341895	-0.010362025789814497	0.010166853092089794	0.0038240889195408617	0.005792803533798265	-0.029864560451377725	0.005739937209523541	0.008971483133149143	0.004009159743812554	-0.0026766514709945675	-0.006439478597286113	0.011683312800509889	0.006975583430984738	-0.0014217468416307432	0.0018086852232521156	-0.005367341157676754	0.0039457522412554066	-0.0018721452523600421	0.0126131794398999	0.0016766053717712148	0.0103592846105402	0.021820598482549757	0.004887315471371327	0.017890164778346544	0.0007655677986801657	0.006166133423397374
2019-05-20	-0.0023458614388654534	-0.0017206714599818519	0.008463573499624465	-0.0005950536525938184	0.007131492613847816	0.02275990312126846	0.0037563605399553533	0.0010763590845145378	-0.0025357735339574137	-0.006369441998261541	0.0007608305825734388	-0.0009422526540296989	-0.004556111458021988	0.011837132278198076	-0.010050304327078275	-0.001371710443169993	0.00693912253149953	-0.0038819630441622854	-0.0011551480336314398	-0.010233216253040809	0.006614145417872938	-0.0023739460772909914	-0.01140131844999025	-0.0010243573849421231	0.00453207508297231	0.024651983688460048	0.0007343193188321979	-0.0023697235958566195	0.004410776134159019	0.011193195715779154
2019-05-21	0.007423006789649118	-0.0004713476165295885	0.0006638605308661586	0.0020089887108786964	0.013049928432441795	-0.010091430303767844	-0.002826854291196209	0.0025580536690320687	-0.0035733751995613793	0.006936947634365146	0.0022625996700772746	0.022823073400215253	-0.001472971195820431	0.0024213045773022247	0.0027026803144123836	-0.007213997778347237	0.0025989252249383455	-0.008196798600864304	-0.005240463483759981	0.001734968261711194	0.005297037932655918	-0.004167809874433748	0.0033532819361358087	-0.010288142127015175	-0.0060169831948936395	0.011792099425829858	-0.004384376864683432	0.006745413958125884	0.006846675589046019	-0.003849379280714517
2019-05-22	-0.010233079010596897	0.011448807840739665	-0.002912166389107298	-0.01250721217047608	-0.005568816685229579	0.01129165328022271	-0.009472014249339923	-0.00273327564363625	0.00022414747949014912	-0.004966733256636212	-0.009772055247315142	-0.00832899803339485	-0.0009445874879437531	0.002570238574964496	-0.00340332769295087	0.002959032164611241	-0.005220080505074071	0.017678053460778692	0.002202876775996521	0.013702577180264805	0.020333665443533103	0.008258298682654706	0.002527218277842403	0.005920837653399711	0.0032494679443052063	0.0009629654592120026	0.0039043446804362756	0.002704072075361037	0.00321631476616515	0.006181689480103124
2019-05-23	-0.000778942825974118	0.004483945665627003	-0.0070677311346622074	0.01329574156216638	0.0013095734537294933	-0.014980534713943028	-0.013199114276034455	-0.007943212381099714	0.00015061040932648286	-0.01608834055166351	-0.005351072726584594	0.01866266850862936	-0.0031194041982468596	-0.020485137582400153	0.026395158701259823	0.00927092282740633	-0.009162607675440523	0.007045796223796003	0.0008044832381208024	-0.010256540531227326	0.005197402783371515	-0.0001584645639580825	0.0016955240850803693	0.0007496423714964726	-0.002582784486135813	-0.005986087039896488	-0.012245964098180635	-0.0022058390091751496	-0.01690724325423243	0.00039278197154043684
